text,sentiment,label
Communism by Gov't and corrupted police #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,0.0,0
"Shaheen Bagh comes to LA, USA! Keep multiplying #holocaustremembrance #USAAgainstCAA_NRC_NPR #WorldagainstCAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC ",0.0,0
Film Actor Nasiruddin Shah Protest against CAA/NPR/NRC at Bilal Bagh in #Bengaluru. #CAAPROTEST #CAA #NRC #CAA_NRC_NPR #SayNoToCAA,0.0,0
This is the violence!!! @chennaipolice_ @AIADMKOfficial @CMOTamilNadu #PoliceBrutality down down!!! #NOCAA_NONRC_NONPR #WorldAgainstCAA_NRC_NPR #unityisstrength #we_want_justice,-0.22968750000000004,-1
#Mumbra AgainstCAA_NRC_NPR #MumbraDharna,0.0,0
"It always been tough to show your loyalty for this country being a Muslim, n it always will be..!!! Mark my word...!!! #BeingMuslim #DrKafeel_ko_RihaKaro #reject_caa_nrc_npr",-1.0,-1
"First, at Old Washermanpet, now at Kathipara junction-Alandur metro station #Chennai rises up against CAA NPR NRC and police repression. Gatherings of peace marred by police barricades, illegal detention and lathi charge #IndiaAgainstCAA_NPR_NRC ",-0.05000000000000001,-1
Protest is my constitution right #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,0.2857142857142857,1
#WorldAgainstCAA_NRC_NPR what is going on in republic country??? 😠😠 where is secularism?? #Chennai #vannarapettai,0.0,0
"Hundreds of people gathered to protest against the CAA and NRC at Vannarpettai in Chennai on Friday, 14 February. @smitha_tk",0.0,0
"This Facist Indian government is trying to trigger the largest Refugee crisis in the history of Humanity, by playing with the nationality of Indian Muslims. The world needs to stand up and take notice. #WorldAgainstCAA_NRC_NPR",0.0,0
Better to speak about development #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,0.5,1
"If @narendramodi Ji come at #ShaheenBagh , I will feed them biryani with my own hands. . . Mohabbat mein.❤ #worldagainst_CAA_NRC_NPR #MumbaiAgainstCAA_NPR #IndiaAgainstCAA_NPR_NRC #CAA_NRCProtests #CAA_NRC_Protests #CAAProtest",0.6,1
Protests erupt all over #TamilNadu against Chennai police's crackdown on Anti #CAA_NRC_NPR protesters this evening at Washermanpet. Protests happening in multiple cities. ONE DEAD,-0.1,-1
Stop communism against citizens #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,0.0,0
"You were right! Your heart beats approximately 115,000 times each day. From the bottom of our ❤, we wish you a happy #ValentinesDay! https://twitter.com/NRC_CNRC/status/1228337997264936960",0.319047619047619,1
Secular states rejected BJP #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,0.0,0
"What i meant by u people -people who support these kind of mobs either bajrang dal voilence, protest for NRC CAA which got voilent, jihadis and those typical andh bhakts. Btw i saw one of them commenting here stating i have a ""propoganda"" haha He shld c my ""twéets &amp; reply"" or TL",0.2111111111111111,1
NRC is not perfect in any sense. Many indigenous names as well as other citizens' names have been left out as well. These problems have to be fixed. The problem of detention centres have to be protested against as well. There has to be practical humane solutions 2/n,-0.004999999999999999,-1
"* Gopal Sharma is Nationalist, jo longo ko goli maarta hai. But, School me CAA and NRC k against program karne par school k children par seditious k case kardia jata hai just because they are Muslims.? * School children are seditious! * Gandhi's struggle was Drama!",0.0,0
This fucking awesome...#ShaheenBagh #reject_caa_nrc_npr,-0.6,-1
Failed Gov't towards GDP #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,-0.5,-1
Okido 😉,0.0,0
Tamilnadu police is handling protestors or criminals ????? #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR,0.0,0
@Danish1902 @MShadab26301931 this man is insane.. gutsy #ShaheenBagh #reject_caa_nrc_npr,-1.0,-1
@chennaipolice_ dont even realize what have they done !! #Resistance #InquilabZindabad #TNRejectCAA_NRC_NPR,0.0,0
Protest against CAA NRC NRP IN Chennai mannady ,0.0,0
"Mainlander Muslims acting like they understand anything about the geopolitics of Axom or NE are a joke. If you still think NRC in Axom is about islamophobia, pls enquire why BJP has been protesting against it since the two years. 1/n",0.0,0
Genocide against citizens #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,0.0,0
"World will never forget the martyrs of the movement against CAA, NPR, NRC. #worldagainst_CAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC #SaveDemocracy .",0.0,0
"Long long week at work this week with the amazing teams on 7 east, 6 south and NRC. Lots of challenges faced with complex patients, bed pressures and staffing. Nevertheless they have been amazing and resilient! 🧡@RoyalFreeNHS",0.19000000000000003,1
#respect you sir for standing with Nation &amp; its Constitution despite of so much of hatred is going on by so called IT Cell &amp; it's Goons please take care of your self #IndiaAgainstCAA_NPR_NRC #IndiaRejectsCAA_NRC_NPR #ShaheenBaghProtest,0.2,1
We stand with Tamilnadu #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR,0.0,0
#IndiaStandWithChennaiProtestors #ChennaiAntiCAA_NRC_NPR Protests,0.0,0
"#WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR #AnuragKashyap Anyone can give another alternative to CAA AND NRC , how to identify bangaladeshi Muslim. what will be way to throw them out.",0.0,0
Written by @basit_faizi3772 #Urdu #Trending #IndiaAgainstCAA_NPR_NRC #IndiaFirst #ShaheenBagh #ShaheenBaghProtest #supportjamia #JamiaMilliaIslamia #AMU #JNU #lucknow #sabyaadrakhajaega #writing,0.0,0
"Peaceful CAA opposers not 'traitors, anti-nationals': rules Aurangabad bench of Bombay High Court #CAA_NRC_NPR #NRC #ShaheenBagh #CitizenshipAmendmentAct #CAA_NRCProtests #WorldAgainstCAA_NRC_NPR",0.20500000000000002,1
Whole State of TN stood up against @chennaipolice_ brutality against peaceful #CAA_NRC_NPR Protesters. India stand with you Tamil Nadu 🙏,0.225,1
More #PoliceBrutality against peaceful protesters #Chennai #IndiaAgainstCAA_NPR_NRC ,0.375,1
Around in 30 districts in chennai anti caa protests are going on right now. #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR,0.2857142857142857,1
"Ratna Pathak at Gandhi Park, Hauz Rani where women have gathered for over 23 days to protest the CAA-NRC-NPR. Sitting there day-in and night-out, through the cold and the rain. #worldagainst_CAA_NRC_NPR @AzmiShabana @NrcProtest @ReallySwara @anuragkashyap72 @ThePeopleOfIN",-0.6,-1
Poor govt focus GDP #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,-0.4,-1
"@naukarshah Sir,Bcz of strong people like u standing beside common people,they have got more courage and strength.We are hopeful we will all continue this fight and it will prevail.Your great attention and fight will bring about a new victory. We all strongly oppose NRC,NPR &amp; CAA",0.3338383838383838,1
"The revolution will come wearing a burkha, a bindi and bangles #ShaheenBagh #MumbaiBagh #ChaloMumbaiBagh #NoToCAA_NRC_NPR",0.0,0
Gradually I can sense something might happen like Delhi incident in Chennai soon. 🌚 #CAAProtest #CAA_NRC_Protests,0.0,0
Tamilnadu is on the streets now ! #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR,0.0,0
Communal ruled #StateTerrorismInTamilNad #KhakiAatanki_ChennaiPolice #ProtectTheProtest #TamilnadAgainstCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR,0.0,0
200 km chakkajam in just 2 hour in Chennai after police brutality on Chennai protester. Now the game begins✊🏻 #chennaishaheenbagh #CAA_NRC_Protest #chennaibhavangheraao,-0.4,-1
Yes we arr against it#WorldAgainstCAA_NRC_NPR,0.0,0
"@ndtvindia @UNHumanRights @ANI @kunalkamra88 @ajtak_news @BBCWorld @BBCNews @rajnikanfh @ChennaiTimesTOI @chennaipolice_ @UNGeneva Chennai: Police lathicharge protesters demonstrating against CAA, NRC in Washermanpet - India News ",0.0,0
King David Hotel vergeten?,0.0,0
Protests erupt all over #TamilNadu against Chennai police's crackdown on Anti #CAA_NRC_NPR protesters this evening at Washermanpet. Protests happening in multiple cities. @_YogendraYadav @anuragkashyap72 @sushant_says @Mdzeeshanayyub #worldagainst_CAA_NRC_NPR #CAA_NRC_NPR,0.0,0
@chennaipolice_ being controlled by Amit Shah @mkstalin #IndiaAgainstCAA_NPR_NRC ,0.0,0
One man martyred and one woman critical from the protests in Wannarpet in Chennai. Sources confirm. Stand up for the life lost. May his soul Rest In Peace. #ChennaiShaheenBagh #Resistance #IndiaAgainstCAA_NPR_NRC May this regime of brutality end. @madan3 @sardesairajdeep,0.0,0
"Must read about the NPR,NRC and CAA. No one blongs to any country and this country is common to everyone.",-0.3,-1
"#DrKafeelKhan booked under #NSA. 3 former CMs booked under #PSA Activist standing in #CAA_NRC_Protest are charged with Sedition. Other hand Hindutva Outfit can shoot, masterburate or hit anyone but they are free. Is this what democracy is ?",0.09166666666666667,1
All the left wing labourers are busy trending their propaganda on Valentine's Day night. Get a life people. #MumbaiAgainstCAA_NPR #आरक्षण_भीख_नही_अधिकार_है #worldagainst_CAA_NRC_NPR #WorldagainstCAA_NRC_NPR #KanganaPleaseFireRangoli #BeingMuslim,0.0,0
#Major_announcement of #TNTJ... #CAA_NRC_NPR_denounces anti-human black legislation in Chennai #All_District_Police Inspectors Office Siege Announcement on 15.02.2020 tomorrow.!,-0.20833333333333331,-1
We WONT AND NEVER JAIHIND VANDEY MATRAM JAI HINDUSTAN,0.0,0
INDIA SUPPORTS CAA NRC NPR &amp; EVERY ACT WHICH PROVIDES SAFETY SECURITY OF INDIA &amp; INDIAN CITIZENS VANDE MATARAM BHARAT MATA KI JAY,0.0,0
Adyar Protest Highlights #Reject_NRC_CAA_NPR https://youtu.be/HKzx3XO4Dy0 via @YouTubeIndia,0.0,0
Addressed many #ShaheenBaghProtests in Delhi today #CAA_NRC_Protests #NRC_CAA_Protest #NRC #nprही_nrcहै #nprही_nrcहै #NPRहीNRCहै #NRC ,0.5,1
#DrKafeel_ko_RihaKaro On What Basis Is UP Government Charging Him With Such High Level Of Acts. Remember that Suppression On Civil Rights has always created problem for the rulers. #BJP_Mukt_Bharat #KafeelKhan #worldagainst_CAA_NRC_NPR,0.08,1
Morons should not be let off this time... Police should beat the hell out of all these rioters... No more minority appeasement and only action from TN Police plz... #IndiaSupportsCAA_NRC #TNSupportsPoliceActionOnJihadis #DMK_Support_Terrorist,-0.23750000000000002,-1
"75-yr-old Mother, 80-yr-old Father in Kolkata Await ‘Foreigner’ Son’s Release from Assam NRC Detention Asgar Ali was put behind bars in 2017 and, according to a Supreme Court order, he is expected to be freed by July 14 but will remain a ‘stateless’ person ",-0.25,-1
Right action by TN police for un permitted protests. Delhi police should take lessons from TN police #WorldAgainstCAA_NRC_NPR,0.19285714285714284,1
"In Tamil Nadu, more than 30 districts started midnight protests after police brutality. ""Neem Ke Pattay Kadhway Sahi, Khoon Toh Saaf Karte Hain"" ~From Manto #SacchaiKiJeet. #ChennaiShaheenBagh #ChennaiAgainst_CAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC ",0.5,1
"Reject NRC, CAA, NPR",0.0,0
"This epic 200+ road roll in Tamil Nadu?👊💪 Shows #IndiaAgainstCAA_NPR_NRC #worldagainst_CAA_NRC_NPR #USAAgainstCAA_NRC_NPR @PTTVEnglish @PTI_News stop coining as #Muslims protest, it a national protest all religion against CAA NRC NPR ",0.1,1
2am and the protest continues at Bilal Bagh Bangalore. #BangaloreProtests #CAA_NRC_Protest #BilalBagh,0.0,0
I am in Love with Chennai ❤️ #AntiCAA_NRC_NPR,0.5,1
If u want peace tell me how does CAA affects Indian Muslims when the bill provides citizenship to minorities of 3 Muslim nations where minorities are persecuted.u wnt peace nd love den expln why ur brethren r on d streets jst fr protesting #worldagainst_CAA_NRC_NPR,0.5,1
"First vartham la ila , direct politics, pure politics sir, pinreenga! IPAC have started mission 2021!!!!! What else tamilnadu gonna see 🙄🙄🙄 #ipac #Chennaiagainst_CAA_NRC ",0.38914504278273804,1
Leaseplan ook?,0.0,0
"👆🏻Please join the TwitterStorm today at given times, tweet with following #hadhtags #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR #UKAgainstCAA_NRC_NPR #EUAgainstCAA_NRC_NPR #GCCAgainstCAA_NRC_NPR",0.0,0
"1: 30 am, Chennai. Sounds of azadi ringing in the air. Hundreds of women gather along with men to protest CAA, NRC. Women here allege being roughed up by the police. #NoCAANoNRC",0.0,0
"After UP it's TN police showing barbarism. The more u supress the agitation, the stronger it emerges. #RejectCAA_NRC_NPR",0.5,1
#badwali#WorldAgainstCAA_NRC_NPR,0.0,0
The public is huge fan of this director. #ShaheenBaghProtest #CAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC #worldagainst_CAA_NRC_NPR #MumbaiAgainstCAA_NPR #JamiaProtests,0.20000000000000004,1
CAA-NRC: Women protest like shaheen bagh in Gulbarga #CAA #NRC #ShaheenBagh #GulbargaProtest,0.0,0
"Never knew Malaysia, Pakistan, Iran and Turkey means the World. While your so called WORLD is against CAA, about 70% of Indians are supporting it. NRC is nowhere in the picture and NPR is a regular practice. #WorldAgainstCAA_NRC_NPR",0.125,1
Our constitutional democracy is endanger conditions now we all the citizens of our India have to think seriously and we have take participate to strongly against these unnecessary Bills. @kanhaiyakumar @BhimArmyChief #DrKafeel_ko_RihaKaro #worldagainst_CAA_NRC_NPR,-0.10000000000000002,-1
